MCC,MNC,LAC_TAC,ENB_GNB,CI,ECI_NCI,CGI_ECGI_NCGI,PARAGON_ID,CELL_IDENTIFIER,TECNOLOGIA,BANDA,LATITUDE,LONGITUDE,AZIMUTE,NOME,MORADA,MORADA1,FREGUESIA,Concelho,Concelho_CD,Distrito,Distrito_CD,CP4,CP3,DESIGNACAO_POSTAL,DATA,DICOFRE
268,2,,103861,93,26588509,268-02-26588509,,,4,2600,38.7025186,-9.3057946,240,PARQUE DOS POETAS (3),,,UNIAO DAS FREGUESIAS DE OEIRAS E SAO JULIAO DA BARRA PACO DE ARCOS E CAXIAS,OEIRAS,1110,LISBOA,11,,,,6/1/2025,111014
268,2,,103861,183,26588599,268-02-26588599,,,4,1800,38.7025186,-9.3057946,240,PARQUE DOS POETAS (3),,,UNIAO DAS FREGUESIAS DE OEIRAS E SAO JULIAO DA BARRA PACO DE ARCOS E CAXIAS,OEIRAS,1110,LISBOA,11,,,,6/1/2025,111014
268,2,,503861,53,128988469,268-02-128988469,,,4,900,38.7025186,-9.3057946,240,PARQUE DOS POETAS (3),,,UNIAO DAS FREGUESIAS DE OEIRAS E SAO JULIAO DA BARRA PACO DE ARCOS E CAXIAS,OEIRAS,1110,LISBOA,11,,,,6/1/2025,111014
268,2,,503861,183,128988599,268-02-128988599,,,4,1800,38.7025186,-9.3057946,240,PARQUE DOS POETAS (3),,,UNIAO DAS FREGUESIAS DE OEIRAS E SAO JULIAO DA BARRA PACO DE ARCOS E CAXIAS,OEIRAS,1110,LISBOA,11,,,,6/1/2025,111014
268,2,,102179,51,26157875,268-02-26157875,,,4,900,38.7311588,-9.2114568,0,PARQUE RIBEIRA DE ALFRAGIDE (1),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,91,26157915,268-02-26157915,,,4,2600,38.7311588,-9.2114568,0,PARQUE RIBEIRA DE ALFRAGIDE (1),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,181,26158005,268-02-26158005,,,4,1800,38.7311588,-9.2114568,0,PARQUE RIBEIRA DE ALFRAGIDE (1),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,502179,51,128557875,268-02-128557875,,,4,900,38.7311588,-9.2114568,0,PARQUE RIBEIRA DE ALFRAGIDE (1),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,502179,181,128558005,268-02-128558005,,,4,1800,38.7311588,-9.2114568,0,PARQUE RIBEIRA DE ALFRAGIDE (1),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,52,26157876,268-02-26157876,,,4,900,38.7311588,-9.2114568,120,PARQUE RIBEIRA DE ALFRAGIDE (2),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,92,26157916,268-02-26157916,,,4,2600,38.7311588,-9.2114568,120,PARQUE RIBEIRA DE ALFRAGIDE (2),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,182,26158006,268-02-26158006,,,4,1800,38.7311588,-9.2114568,120,PARQUE RIBEIRA DE ALFRAGIDE (2),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,502179,52,128557876,268-02-128557876,,,4,900,38.7311588,-9.2114568,120,PARQUE RIBEIRA DE ALFRAGIDE (2),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,502179,182,128558006,268-02-128558006,,,4,1800,38.7311588,-9.2114568,120,PARQUE RIBEIRA DE ALFRAGIDE (2),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,53,26157877,268-02-26157877,,,4,900,38.7311588,-9.2114568,240,PARQUE RIBEIRA DE ALFRAGIDE (3),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,93,26157917,268-02-26157917,,,4,2600,38.7311588,-9.2114568,240,PARQUE RIBEIRA DE ALFRAGIDE (3),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102179,183,26158007,268-02-26158007,,,4,1800,38.7311588,-9.2114568,240,PARQUE RIBEIRA DE ALFRAGIDE (3),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,502179,53,128557877,268-02-128557877,,,4,900,38.7311588,-9.2114568,240,PARQUE RIBEIRA DE ALFRAGIDE (3),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,502179,183,128558007,268-02-128558007,,,4,1800,38.7311588,-9.2114568,240,PARQUE RIBEIRA DE ALFRAGIDE (3),,,ALFRAGIDE,AMADORA,1115,LISBOA,11,,,,6/1/2025,111512
268,2,,102419,51,26219315,268-02-26219315,,,4,900,38.7846804,-9.1862705,0,PATAMEIRAS (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,91,26219355,268-02-26219355,,,4,2600,38.7846804,-9.1862705,0,PATAMEIRAS (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,181,26219445,268-02-26219445,,,4,1800,38.7846804,-9.1862705,0,PATAMEIRAS (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502419,51,128619315,268-02-128619315,,,4,900,38.7846804,-9.1862705,0,PATAMEIRAS (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502419,181,128619445,268-02-128619445,,,4,1800,38.7846804,-9.1862705,0,PATAMEIRAS (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,52,26219316,268-02-26219316,,,4,900,38.7846804,-9.1862705,120,PATAMEIRAS (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,92,26219356,268-02-26219356,,,4,2600,38.7846804,-9.1862705,120,PATAMEIRAS (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,182,26219446,268-02-26219446,,,4,1800,38.7846804,-9.1862705,120,PATAMEIRAS (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502419,52,128619316,268-02-128619316,,,4,900,38.7846804,-9.1862705,120,PATAMEIRAS (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502419,182,128619446,268-02-128619446,,,4,1800,38.7846804,-9.1862705,120,PATAMEIRAS (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,53,26219317,268-02-26219317,,,4,900,38.7846804,-9.1862705,240,PATAMEIRAS (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,93,26219357,268-02-26219357,,,4,2600,38.7846804,-9.1862705,240,PATAMEIRAS (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102419,183,26219447,268-02-26219447,,,4,1800,38.7846804,-9.1862705,240,PATAMEIRAS (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502419,53,128619317,268-02-128619317,,,4,900,38.7846804,-9.1862705,240,PATAMEIRAS (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502419,183,128619447,268-02-128619447,,,4,1800,38.7846804,-9.1862705,240,PATAMEIRAS (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,51,26188595,268-02-26188595,,,4,900,38.7861913,-9.1876781,0,PATAMEIRAS-NORTE (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,91,26188635,268-02-26188635,,,4,2600,38.7861913,-9.1876781,0,PATAMEIRAS-NORTE (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,181,26188725,268-02-26188725,,,4,1800,38.7861913,-9.1876781,0,PATAMEIRAS-NORTE (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502299,51,128588595,268-02-128588595,,,4,900,38.7861913,-9.1876781,0,PATAMEIRAS-NORTE (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502299,181,128588725,268-02-128588725,,,4,1800,38.7861913,-9.1876781,0,PATAMEIRAS-NORTE (1),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,52,26188596,268-02-26188596,,,4,900,38.7861913,-9.1876781,120,PATAMEIRAS-NORTE (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,92,26188636,268-02-26188636,,,4,2600,38.7861913,-9.1876781,120,PATAMEIRAS-NORTE (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,182,26188726,268-02-26188726,,,4,1800,38.7861913,-9.1876781,120,PATAMEIRAS-NORTE (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502299,52,128588596,268-02-128588596,,,4,900,38.7861913,-9.1876781,120,PATAMEIRAS-NORTE (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502299,182,128588726,268-02-128588726,,,4,1800,38.7861913,-9.1876781,120,PATAMEIRAS-NORTE (2),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,53,26188597,268-02-26188597,,,4,900,38.7861913,-9.1876781,240,PATAMEIRAS-NORTE (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,93,26188637,268-02-26188637,,,4,2600,38.7861913,-9.1876781,240,PATAMEIRAS-NORTE (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,102299,183,26188727,268-02-26188727,,,4,1800,38.7861913,-9.1876781,240,PATAMEIRAS-NORTE (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502299,53,128588597,268-02-128588597,,,4,900,38.7861913,-9.1876781,240,PATAMEIRAS-NORTE (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,502299,183,128588727,268-02-128588727,,,4,1800,38.7861913,-9.1876781,240,PATAMEIRAS-NORTE (3),,,ODIVELAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111603
268,2,,101651,51,26022707,268-02-26022707,,,4,900,39.1102061,-9.2895708,0,PAUL (1),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,91,26022747,268-02-26022747,,,4,2600,39.1102061,-9.2895708,0,PAUL (1),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,181,26022837,268-02-26022837,,,4,1800,39.1102061,-9.2895708,0,PAUL (1),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,501651,51,128422707,268-02-128422707,,,4,900,39.1102061,-9.2895708,0,PAUL (1),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,501651,181,128422837,268-02-128422837,,,4,1800,39.1102061,-9.2895708,0,PAUL (1),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,52,26022708,268-02-26022708,,,4,900,39.1102061,-9.2895708,120,PAUL (2),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,92,26022748,268-02-26022748,,,4,2600,39.1102061,-9.2895708,120,PAUL (2),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,182,26022838,268-02-26022838,,,4,1800,39.1102061,-9.2895708,120,PAUL (2),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,501651,52,128422708,268-02-128422708,,,4,900,39.1102061,-9.2895708,120,PAUL (2),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,501651,182,128422838,268-02-128422838,,,4,1800,39.1102061,-9.2895708,120,PAUL (2),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,53,26022709,268-02-26022709,,,4,900,39.1102061,-9.2895708,240,PAUL (3),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,93,26022749,268-02-26022749,,,4,2600,39.1102061,-9.2895708,240,PAUL (3),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,101651,183,26022839,268-02-26022839,,,4,1800,39.1102061,-9.2895708,240,PAUL (3),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,501651,53,128422709,268-02-128422709,,,4,900,39.1102061,-9.2895708,240,PAUL (3),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,501651,183,128422839,268-02-128422839,,,4,1800,39.1102061,-9.2895708,240,PAUL (3),,,SANTA MARIA SAO PEDRO E MATACAES,TORRES VEDRAS,1113,LISBOA,11,,,,6/1/2025,111326
268,2,,104498,51,26751539,268-02-26751539,,,4,900,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (1),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,91,26751579,268-02-26751579,,,4,2600,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (1),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,181,26751669,268-02-26751669,,,4,1800,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (1),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,504498,51,129151539,268-02-129151539,,,4,900,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (1),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,504498,181,129151669,268-02-129151669,,,4,1800,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (1),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,52,26751540,268-02-26751540,,,4,900,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (2),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,92,26751580,268-02-26751580,,,4,2600,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (2),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,182,26751670,268-02-26751670,,,4,1800,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (2),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,504498,52,129151540,268-02-129151540,,,4,900,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (2),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,504498,182,129151670,268-02-129151670,,,4,1800,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (2),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,53,26751541,268-02-26751541,,,4,900,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (3),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,93,26751581,268-02-26751581,,,4,2600,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (3),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,104498,183,26751671,268-02-26751671,,,4,1800,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (3),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,504498,53,129151541,268-02-129151541,,,4,900,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (3),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,504498,183,129151671,268-02-129151671,,,4,1800,38.7626273,-9.095757,0,PAVILHAO DO CONHECIMENTO-IN (3),,,PARQUE DAS NACOES,LISBOA,1106,LISBOA,11,,,,6/1/2025,110662
268,2,,102287,51,26185523,268-02-26185523,,,4,900,38.8037259,-9.1994063,0,PEDERNAIS (1),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,91,26185563,268-02-26185563,,,4,2600,38.8037259,-9.1994063,0,PEDERNAIS (1),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,181,26185653,268-02-26185653,,,4,1800,38.8037259,-9.1994063,0,PEDERNAIS (1),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,502287,51,128585523,268-02-128585523,,,4,900,38.8037259,-9.1994063,0,PEDERNAIS (1),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,502287,181,128585653,268-02-128585653,,,4,1800,38.8037259,-9.1994063,0,PEDERNAIS (1),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,52,26185524,268-02-26185524,,,4,900,38.8037259,-9.1994063,120,PEDERNAIS (2),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,92,26185564,268-02-26185564,,,4,2600,38.8037259,-9.1994063,120,PEDERNAIS (2),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,182,26185654,268-02-26185654,,,4,1800,38.8037259,-9.1994063,120,PEDERNAIS (2),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,502287,52,128585524,268-02-128585524,,,4,900,38.8037259,-9.1994063,120,PEDERNAIS (2),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,502287,182,128585654,268-02-128585654,,,4,1800,38.8037259,-9.1994063,120,PEDERNAIS (2),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,53,26185525,268-02-26185525,,,4,900,38.8037259,-9.1994063,240,PEDERNAIS (3),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,93,26185565,268-02-26185565,,,4,2600,38.8037259,-9.1994063,240,PEDERNAIS (3),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102287,183,26185655,268-02-26185655,,,4,1800,38.8037259,-9.1994063,240,PEDERNAIS (3),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,502287,53,128585525,268-02-128585525,,,4,900,38.8037259,-9.1994063,240,PEDERNAIS (3),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,502287,183,128585655,268-02-128585655,,,4,1800,38.8037259,-9.1994063,240,PEDERNAIS (3),,,UNIAO DAS FREGUESIAS DE RAMADA E CANECAS,ODIVELAS,1116,LISBOA,11,,,,6/1/2025,111610
268,2,,102030,51,26119731,268-02-26119731,,,4,900,38.7538704,-9.2071308,0,PEDRALVAS (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,91,26119771,268-02-26119771,,,4,2600,38.7538704,-9.2071308,0,PEDRALVAS (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,181,26119861,268-02-26119861,,,4,1800,38.7538704,-9.2071308,0,PEDRALVAS (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,502030,51,128519731,268-02-128519731,,,4,900,38.7538704,-9.2071308,0,PEDRALVAS (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,502030,181,128519861,268-02-128519861,,,4,1800,38.7538704,-9.2071308,0,PEDRALVAS (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,52,26119732,268-02-26119732,,,4,900,38.7538704,-9.2071308,120,PEDRALVAS (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,92,26119772,268-02-26119772,,,4,2600,38.7538704,-9.2071308,120,PEDRALVAS (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,182,26119862,268-02-26119862,,,4,1800,38.7538704,-9.2071308,120,PEDRALVAS (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,502030,52,128519732,268-02-128519732,,,4,900,38.7538704,-9.2071308,120,PEDRALVAS (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,502030,182,128519862,268-02-128519862,,,4,1800,38.7538704,-9.2071308,120,PEDRALVAS (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,53,26119733,268-02-26119733,,,4,900,38.7538704,-9.2071308,240,PEDRALVAS (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,93,26119773,268-02-26119773,,,4,2600,38.7538704,-9.2071308,240,PEDRALVAS (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,102030,183,26119863,268-02-26119863,,,4,1800,38.7538704,-9.2071308,240,PEDRALVAS (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,502030,53,128519733,268-02-128519733,,,4,900,38.7538704,-9.2071308,240,PEDRALVAS (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,502030,183,128519863,268-02-128519863,,,4,1800,38.7538704,-9.2071308,240,PEDRALVAS (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,51,25807923,268-02-25807923,,,4,900,38.755196,-9.2047876,0,PEDRALVAS-NORTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,91,25807963,268-02-25807963,,,4,2600,38.755196,-9.2047876,0,PEDRALVAS-NORTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,181,25808053,268-02-25808053,,,4,1800,38.755196,-9.2047876,0,PEDRALVAS-NORTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500812,51,128207923,268-02-128207923,,,4,900,38.755196,-9.2047876,0,PEDRALVAS-NORTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500812,181,128208053,268-02-128208053,,,4,1800,38.755196,-9.2047876,0,PEDRALVAS-NORTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,52,25807924,268-02-25807924,,,4,900,38.755196,-9.2047876,120,PEDRALVAS-NORTE (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,92,25807964,268-02-25807964,,,4,2600,38.755196,-9.2047876,120,PEDRALVAS-NORTE (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,182,25808054,268-02-25808054,,,4,1800,38.755196,-9.2047876,120,PEDRALVAS-NORTE (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500812,52,128207924,268-02-128207924,,,4,900,38.755196,-9.2047876,120,PEDRALVAS-NORTE (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500812,182,128208054,268-02-128208054,,,4,1800,38.755196,-9.2047876,120,PEDRALVAS-NORTE (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,53,25807925,268-02-25807925,,,4,900,38.755196,-9.2047876,240,PEDRALVAS-NORTE (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,93,25807965,268-02-25807965,,,4,2600,38.755196,-9.2047876,240,PEDRALVAS-NORTE (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100812,183,25808055,268-02-25808055,,,4,1800,38.755196,-9.2047876,240,PEDRALVAS-NORTE (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500812,53,128207925,268-02-128207925,,,4,900,38.755196,-9.2047876,240,PEDRALVAS-NORTE (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500812,183,128208055,268-02-128208055,,,4,1800,38.755196,-9.2047876,240,PEDRALVAS-NORTE (3),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100813,51,25808179,268-02-25808179,,,4,900,38.7558484,-9.1985607,0,PEDRALVAS-OESTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100813,91,25808219,268-02-25808219,,,4,2600,38.7558484,-9.1985607,0,PEDRALVAS-OESTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100813,181,25808309,268-02-25808309,,,4,1800,38.7558484,-9.1985607,0,PEDRALVAS-OESTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500813,51,128208179,268-02-128208179,,,4,900,38.7558484,-9.1985607,0,PEDRALVAS-OESTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,500813,181,128208309,268-02-128208309,,,4,1800,38.7558484,-9.1985607,0,PEDRALVAS-OESTE (1),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
268,2,,100813,52,25808180,268-02-25808180,,,4,900,38.7558484,-9.1985607,120,PEDRALVAS-OESTE (2),,,BENFICA,LISBOA,1106,LISBOA,11,,,,6/1/2025,110608
