MCC;MNC;LAC_TAC;eNB_gNB;CI;ECI_NCI;CGI_ECGI_NCGI;PARAGON_ID;CELL_IDENTIFIER;TECNOLOGIA;BANDA;LATITUDE;LONGITUDE;AZIMUTE;NOME;MORADA;MORADA1;FREGUESIA;Concelho;Concelho_CD;Distrito;Distrito_CD;CP4;CP3;DESIGNACAO_POSTAL;DATA;DICOFRE;OPENING;RADIUS
268;02;20800;;10782;;268-02-20800-10782;268-02-20800-10782;;2;;38.569871;-7.907192;160;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;55;10693
268;02;20800;;10783;;268-02-20800-10783;268-02-20800-10783;;2;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;55;10525
268;02;21204;;50621;;268-02-21204-50621;268-02-21204-50621;;2;;38.689309;-9.354328;90;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;55;10470
268;02;21204;;50622;;268-02-21204-50622;268-02-21204-50622;;2;;38.689309;-9.354328;240;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;55;6426
268;02;21204;;50623;;268-02-21204-50623;268-02-21204-50623;;2;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;55;5245
268;02;21702;;60331;;268-02-21702-60331;268-02-21702-60331;;2;;38.660054;-9.073919;110;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;55;11704
268;02;21702;;60332;;268-02-21702-60332;268-02-21702-60332;;2;;38.660054;-9.073919;200;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;55;11678
268;02;21702;;60333;;268-02-21702-60333;268-02-21702-60333;;2;;38.660054;-9.073919;330;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;55;12834
268;02;20800;101078;33;25876001;268-02-25876001;268-02-20800-25876001;;5;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;72;10525
268;02;20800;101078;43;25876011;268-02-25876011;268-02-20800-25876011;;5;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;72;10525
268;02;20800;101078;51;25876019;268-02-25876019;268-02-20800-25876019;;4;;38.569871;-7.907192;40;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;55;500
268;02;20800;101078;52;25876020;268-02-25876020;268-02-20800-25876020;;4;;38.569871;-7.907192;160;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;55;1510
268;02;20800;101078;53;25876021;268-02-25876021;268-02-20800-25876021;;4;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;55;500
268;02;20800;101078;91;25876059;268-02-25876059;268-02-20800-25876059;;4;;38.569871;-7.907192;40;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;56;500
268;02;20800;101078;92;25876060;268-02-25876060;268-02-20800-25876060;;4;;38.569871;-7.907192;160;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;56;500
268;02;20800;101078;93;25876061;268-02-25876061;268-02-20800-25876061;;4;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;56;870
268;02;20800;101078;111;25876079;268-02-25876079;268-02-20800-25876079;;5;;38.569871;-7.907192;40;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;66;478
268;02;20800;101078;112;25876080;268-02-25876080;268-02-20800-25876080;;5;;38.569871;-7.907192;160;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;66;419
268;02;20800;101078;113;25876081;268-02-25876081;268-02-20800-25876081;;5;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;66;870
268;02;20800;101078;181;25876149;268-02-25876149;268-02-20800-25876149;;4;;38.569871;-7.907192;40;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;68;500
268;02;20800;101078;182;25876150;268-02-25876150;268-02-20800-25876150;;4;;38.569871;-7.907192;160;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;68;509
268;02;20800;101078;183;25876151;268-02-25876151;268-02-20800-25876151;;4;;38.569871;-7.907192;270;EVORA MISERICORDIA;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE EVORA (SAO MAMEDE SE SAO PEDRO E SANTO ANTAO);EVORA;0705;EVORA;07;;;;09/02/2026;070523;68;878
268;02;21204;105062;33;26895905;268-02-26895905;268-02-21204-26895905;;5;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;72;5245
268;02;21204;105062;43;26895915;268-02-26895915;268-02-21204-26895915;;5;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;72;5245
268;02;21204;105062;51;26895923;268-02-26895923;268-02-21204-26895923;;4;;38.689309;-9.354328;90;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;55;677
268;02;21204;105062;52;26895924;268-02-26895924;268-02-21204-26895924;;4;;38.689309;-9.354328;240;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;55;1143
268;02;21204;105062;53;26895925;268-02-26895925;268-02-21204-26895925;;4;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;55;500
268;02;21204;105062;91;26895963;268-02-26895963;268-02-21204-26895963;;4;;38.689309;-9.354328;90;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;56;500
268;02;21204;105062;92;26895964;268-02-26895964;268-02-21204-26895964;;4;;38.689309;-9.354328;240;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;56;1777
268;02;21204;105062;93;26895965;268-02-26895965;268-02-21204-26895965;;4;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;56;500
268;02;21204;105062;111;26895983;268-02-26895983;268-02-21204-26895983;;5;;38.689309;-9.354328;90;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;66;821
268;02;21204;105062;112;26895984;268-02-26895984;268-02-21204-26895984;;5;;38.689309;-9.354328;240;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;66;1629
268;02;21204;105062;113;26895985;268-02-26895985;268-02-21204-26895985;;5;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;66;375
268;02;21204;105062;181;26896053;268-02-26896053;268-02-21204-26896053;;4;;38.689309;-9.354328;90;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;68;815
268;02;21204;105062;182;26896054;268-02-26896054;268-02-21204-26896054;;4;;38.689309;-9.354328;240;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;68;3881
268;02;21204;105062;183;26896055;268-02-26896055;268-02-21204-26896055;;4;;38.689309;-9.354328;350;PAREDE;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE CARCAVELOS E PAREDE;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110507;68;500
268;02;20300;105544;51;27019315;268-02-27019315;268-02-20300-27019315;;4;;38.16626;-7.889932;20;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;63;4154
268;02;20300;105544;52;27019316;268-02-27019316;268-02-20300-27019316;;4;;38.16626;-7.889932;140;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;63;1417
268;02;20300;105544;53;27019317;268-02-27019317;268-02-20300-27019317;;4;;38.16626;-7.889932;260;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;63;900
268;02;20300;105544;91;27019355;268-02-27019355;268-02-20300-27019355;;4;;38.16626;-7.889932;20;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;59;2370
268;02;20300;105544;92;27019356;268-02-27019356;268-02-20300-27019356;;4;;38.16626;-7.889932;140;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;59;3048
268;02;20300;105544;93;27019357;268-02-27019357;268-02-20300-27019357;;4;;38.16626;-7.889932;260;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;59;2195
268;02;20300;105544;111;27019375;268-02-27019375;268-02-20300-27019375;;5;;38.16626;-7.889932;20;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;58;3041
268;02;20300;105544;112;27019376;268-02-27019376;268-02-20300-27019376;;5;;38.16626;-7.889932;140;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;58;2946
268;02;20300;105544;113;27019377;268-02-27019377;268-02-20300-27019377;;5;;38.16626;-7.889932;260;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;58;580
268;02;20300;105544;181;27019445;268-02-27019445;268-02-20300-27019445;;4;;38.16626;-7.889932;20;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;65;4750
268;02;20300;105544;182;27019446;268-02-27019446;268-02-20300-27019446;;4;;38.16626;-7.889932;140;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;65;1433
268;02;20300;105544;183;27019447;268-02-27019447;268-02-20300-27019447;;4;;38.16626;-7.889932;260;CUBA;RUA MIGUEL BOMBARDA;;CUBA;CUBA;0207;BEJA;02;;;;09/02/2026;020701;65;2004
268;02;21702;106033;51;27144499;268-02-27144499;268-02-21702-27144499;;4;;38.660054;-9.073919;110;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;55;910
268;02;21702;106033;52;27144500;268-02-27144500;268-02-21702-27144500;;4;;38.660054;-9.073919;200;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;55;3220
268;02;21702;106033;53;27144501;268-02-27144501;268-02-21702-27144501;;4;;38.660054;-9.073919;330;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;55;4231
268;02;21702;106033;91;27144539;268-02-27144539;268-02-21702-27144539;;4;;38.660054;-9.073919;110;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;56;500
268;02;21702;106033;92;27144540;268-02-27144540;268-02-21702-27144540;;4;;38.660054;-9.073919;200;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;56;500
268;02;21702;106033;93;27144541;268-02-27144541;268-02-21702-27144541;;4;;38.660054;-9.073919;330;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;56;500
268;02;21702;106033;111;27144559;268-02-27144559;268-02-21702-27144559;;5;;38.660054;-9.073919;110;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;66;885
268;02;21702;106033;112;27144560;268-02-27144560;268-02-21702-27144560;;5;;38.660054;-9.073919;200;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;66;977
268;02;21702;106033;113;27144561;268-02-27144561;268-02-21702-27144561;;5;;38.660054;-9.073919;330;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;66;2077
268;02;21702;106033;181;27144629;268-02-27144629;268-02-21702-27144629;;4;;38.660054;-9.073919;110;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;68;882
268;02;21702;106033;182;27144630;268-02-27144630;268-02-21702-27144630;;4;;38.660054;-9.073919;200;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;68;3066
268;02;21702;106033;183;27144631;268-02-27144631;268-02-21702-27144631;;4;;38.660054;-9.073919;330;BARREIRO_BARREIRENSE_271U9;RUA MIGUEL BOMBARDA;;UNIAO DAS FREGUESIAS DE BARREIRO E LAVRADIO;BARREIRO;1504;SETUBAL;15;;;;09/02/2026;150410;68;4317
268;02;10500;;6441;;268-02-10500-6441;268-02-10500-6441;;2;;41.806601;-6.751517;0;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;63;8762
268;02;10500;;6442;;268-02-10500-6442;268-02-10500-6442;;2;;41.806601;-6.751517;110;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;63;7942
268;02;10500;;6443;;268-02-10500-6443;268-02-10500-6443;;2;;41.806601;-6.751517;240;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;63;10027
268;02;11900;;34231;;268-02-11900-34231;268-02-11900-34231;;2;;41.295921;-7.748326;0;VILA_REAL_CABRIL_145N3;RUA MIGUEL TORGA;;VILA REAL;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171438;55;5404
268;02;11900;;34232;;268-02-11900-34232;268-02-11900-34232;;2;;41.295921;-7.748326;120;VILA_REAL_CABRIL_145N3;RUA MIGUEL TORGA;;VILA REAL;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171438;55;7678
268;02;11900;;34233;;268-02-11900-34233;268-02-11900-34233;;2;;41.295921;-7.748326;255;VILA_REAL_CABRIL_145N3;RUA MIGUEL TORGA;;VILA REAL;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171438;55;8078
268;02;21205;;18941;;268-02-21205-18941;268-02-21205-18941;;2;;38.746773;-9.272849;350;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;55;5875
268;02;21205;;18942;;268-02-21205-18942;268-02-21205-18942;;2;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;55;5276
268;02;21205;;18943;;268-02-21205-18943;268-02-21205-18943;;2;;38.746773;-9.272849;230;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;55;4092
268;02;10500;100644;51;25764915;268-02-25764915;268-02-10500-25764915;;4;;41.806601;-6.751517;0;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;63;1413
268;02;10500;100644;52;25764916;268-02-25764916;268-02-10500-25764916;;4;;41.806601;-6.751517;110;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;63;1022
268;02;10500;100644;53;25764917;268-02-25764917;268-02-10500-25764917;;4;;41.806601;-6.751517;240;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;63;1028
268;02;10500;100644;91;25764955;268-02-25764955;268-02-10500-25764955;;4;;41.806601;-6.751517;0;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;59;703
268;02;10500;100644;92;25764956;268-02-25764956;268-02-10500-25764956;;4;;41.806601;-6.751517;110;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;59;3291
268;02;10500;100644;93;25764957;268-02-25764957;268-02-10500-25764957;;4;;41.806601;-6.751517;240;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;59;1212
268;02;10500;100644;111;25764975;268-02-25764975;268-02-10500-25764975;;5;;41.806601;-6.751517;0;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;58;1076
268;02;10500;100644;112;25764976;268-02-25764976;268-02-10500-25764976;;5;;41.806601;-6.751517;110;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;58;633
268;02;10500;100644;113;25764977;268-02-25764977;268-02-10500-25764977;;5;;41.806601;-6.751517;240;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;58;605
268;02;10500;100644;181;25765045;268-02-25765045;268-02-10500-25765045;;4;;41.806601;-6.751517;0;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;69;1315
268;02;10500;100644;182;25765046;268-02-25765046;268-02-10500-25765046;;4;;41.806601;-6.751517;110;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;69;1759
268;02;10500;100644;183;25765047;268-02-25765047;268-02-10500-25765047;;4;;41.806601;-6.751517;240;BRAGANCA CASTELO;RUA MIGUEL TORGA;;UNIAO DAS FREGUESIAS DE SE SANTA MARIA E MEIXEDO;BRAGANCA;0402;BRAGANCA;04;;;;09/02/2026;040257;69;698
268;02;21205;101894;32;26084896;268-02-26084896;268-02-21205-26084896;;5;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;72;2100
268;02;21205;101894;42;26084906;268-02-26084906;268-02-21205-26084906;;5;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;72;2100
268;02;21205;101894;51;26084915;268-02-26084915;268-02-21205-26084915;;4;;38.746773;-9.272849;350;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;55;728
268;02;21205;101894;52;26084916;268-02-26084916;268-02-21205-26084916;;4;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;55;1473
268;02;21205;101894;53;26084917;268-02-26084917;268-02-21205-26084917;;4;;38.746773;-9.272849;230;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;55;500
268;02;21205;101894;91;26084955;268-02-26084955;268-02-21205-26084955;;4;;38.746773;-9.272849;350;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;56;500
268;02;21205;101894;92;26084956;268-02-26084956;268-02-21205-26084956;;4;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;56;886
268;02;21205;101894;93;26084957;268-02-26084957;268-02-21205-26084957;;4;;38.746773;-9.272849;230;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;56;500
268;02;21205;101894;111;26084975;268-02-26084975;268-02-21205-26084975;;5;;38.746773;-9.272849;350;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;66;653
268;02;21205;101894;112;26084976;268-02-26084976;268-02-21205-26084976;;5;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;66;668
268;02;21205;101894;113;26084977;268-02-26084977;268-02-21205-26084977;;5;;38.746773;-9.272849;230;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;66;250
268;02;21205;101894;181;26085045;268-02-26085045;268-02-21205-26085045;;4;;38.746773;-9.272849;350;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;68;651
268;02;21205;101894;182;26085046;268-02-26085046;268-02-21205-26085046;;4;;38.746773;-9.272849;90;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;68;885
268;02;21205;101894;183;26085047;268-02-26085047;268-02-21205-26085047;;4;;38.746773;-9.272849;230;CREL TERCENA;RUA MIGUEL TORGA;;BARCARENA;OEIRAS;1110;LISBOA;11;;;;09/02/2026;111002;68;500
268;02;11900;103423;32;26476320;268-02-26476320;268-02-11900-26476320;;5;;41.295921;-7.748326;120;VILA_REAL_CABRIL_145N3;RUA MIGUEL TORGA;;VILA REAL;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171438;72;2100
